code,pubDate,statDate,NRTurnRatio,NRTurnDays,INVTurnRatio,INVTurnDays,CATurnRatio,AssetTurnRatio
sh.603318,2024-04-27,2023-12-31,13.562572,26.543639,13.481763,26.702666,2.518836,0.718100
sh.603319,2024-04-30,2023-12-31,2.811030,128.066927,3.306902,108.863286,1.189258,0.661073
sh.603320,2024-04-18,2023-12-31,3.397992,105.944915,5.173960,69.578663,1.288380,0.727575
sh.603321,2024-04-20,2023-12-31,3.440790,104.627137,3.381361,106.464778,0.752433,0.467619
sh.603322,2024-04-27,2023-12-31,3.535159,101.834161,8.698284,41.387398,1.525536,1.125787
sh.603323,2024-04-27,2023-12-31,,,,,,0.021136
sh.603324,2024-04-19,2023-12-31,1.561779,230.506435,2.307914,155.985961,0.749674,0.602758
sh.603325,2024-04-23,2023-12-31,4.332931,83.084644,0.718161,501.253133,0.535055,0.400026
sh.603326,2024-04-20,2023-12-31,10.680118,33.707494,9.018357,39.918389,2.078584,0.736876
sh.603327,2024-04-25,2023-12-31,4.312009,83.487769,4.699523,76.603894,1.366745,0.663160
sh.603328,2024-03-29,2023-12-31,3.039449,118.442538,8.417983,42.765502,1.343083,0.638933
sh.603329,2024-04-26,2023-12-31,11.221364,32.081661,13.145393,27.386006,2.684854,1.136205
sh.603330,2024-04-30,2023-12-31,2.270762,158.537120,3.663177,98.274732,0.986327,0.511888
sh.603331,2024-03-20,2023-12-31,4.179369,86.137399,3.101060,116.087840,1.329979,0.536685
sh.603332,2024-04-26,2023-12-31,69.489586,5.180632,6.639848,54.218501,1.655750,1.048138
sh.603333,2024-04-27,2023-12-31,1.601674,224.764774,4.491850,80.144260,0.870028,0.638324
sh.603335,2024-04-09,2023-12-31,8.253413,43.618317,3.597219,100.077838,2.010995,1.044609
sh.603336,2024-04-12,2023-12-31,1.813336,198.529137,2.591826,138.899606,0.986673,0.599460
sh.603337,2024-04-30,2023-12-31,5.252259,68.541935,3.445790,104.475013,1.243807,0.620270
sh.603338,2024-04-25,2023-12-31,2.824335,127.463643,2.089243,172.314762,0.665770,0.485366
sh.603339,2024-03-28,2023-12-31,44.527037,8.084975,1.739376,206.967920,0.937707,0.674024
sh.603341,2024-04-29,2023-12-31,3.737737,96.314975,17.122676,21.024722,1.993793,1.582909
sh.603345,2024-04-27,2023-12-31,21.472155,16.765899,3.217835,111.877680,1.355816,0.838671
sh.603348,2024-04-26,2023-12-31,4.186368,85.993395,6.178147,58.270342,1.914036,0.676301
sh.603351,2024-04-26,2023-12-31,6.818423,52.798132,4.998626,72.020166,2.161041,0.523352
sh.603353,2024-04-27,2023-12-31,197.780460,1.820200,11.712078,30.737442,3.690659,1.438420
sh.603355,2024-04-30,2023-12-31,5.101282,70.570492,5.384809,66.854851,1.013680,0.760648
sh.603356,2024-04-30,2023-12-31,2.780670,129.465194,7.329066,49.119264,1.407967,0.771170
sh.603357,2024-03-29,2023-12-31,2.936630,122.589515,0.954594,377.121307,0.702369,0.558180
sh.603358,2024-04-30,2023-12-31,4.661199,77.233343,3.525634,102.110279,1.315577,0.816486
sh.603359,2024-04-25,2023-12-31,0.937661,383.934021,0.117181,3071.672355,0.110646,0.094378
sh.603360,2024-04-26,2023-12-31,6.564422,54.841077,2.635423,136.601654,0.919500,0.576641
sh.603363,2024-04-30,2023-12-31,33.372649,10.787277,8.828463,40.777029,4.923204,1.205338
sh.603365,2024-04-30,2023-12-31,12.433250,28.954619,2.546767,141.353856,1.446765,1.172503
sh.603366,2024-04-26,2023-12-31,12.134298,29.667972,4.203409,85.644954,1.791098,0.713991
sh.603367,2024-04-23,2023-12-31,3.714244,96.924168,2.854189,126.129914,0.918673,0.630591
sh.603368,2024-04-26,2023-12-31,2.125583,169.365262,7.691272,46.806132,1.244663,1.073707
sh.603369,2024-04-30,2023-12-31,212.025927,1.697906,0.491182,732.899023,0.821958,0.507374
sh.603373,2024-04-23,2023-12-31,9.183439,39.201000,30.838570,11.673682,1.419172,0.830128
sh.603375,2024-04-16,2023-12-31,1.954002,184.237290,2.219366,162.206002,1.004509,0.866550
sh.603377,2024-04-30,2023-12-31,44.298982,8.126598,4.461444,80.692159,1.212186,0.206756
sh.603378,2024-04-30,2023-12-31,1.585269,227.090802,9.688170,37.158605,1.095615,0.478948
sh.603379,2024-04-30,2023-12-31,10.278122,35.025853,5.293584,68.006650,0.739496,0.506704
sh.603380,2024-04-26,2023-12-31,3.946594,91.217890,2.724469,132.134337,1.397903,0.885852
sh.603383,2024-04-12,2023-12-31,14.005321,25.704517,1.746451,206.126539,0.456607,0.405803
sh.603385,2024-04-26,2023-12-31,3.698973,97.324313,2.486943,144.758535,1.408371,0.609455
sh.603386,2024-04-26,2023-12-31,3.671872,98.042644,5.629739,63.946569,1.962907,0.694016
sh.603387,2024-04-30,2023-12-31,2.914756,123.509478,1.787509,201.398601,0.601760,0.367607
sh.603388,2024-04-27,2023-12-31,0.488123,737.519048,0.342847,1050.175029,0.179298,0.080603
sh.603389,2024-04-26,2023-12-31,6.985178,51.537701,0.776374,463.678516,0.762576,0.275058
sh.603390,2024-04-27,2023-12-31,1.678974,214.416713,2.345098,153.511577,0.584618,0.310453
sh.603392,2024-03-29,2023-12-31,1.587420,226.783111,0.892725,403.270976,0.490243,0.345022
sh.603393,2024-04-27,2023-12-31,5.595355,64.339077,47.123175,7.639549,0.725779,0.258608
sh.603396,2024-04-26,2023-12-31,1.957731,183.886384,0.689730,521.966072,0.546133,0.477311
sh.603398,2024-04-27,2023-12-31,2.492719,144.420639,3.699126,97.320970,1.298430,0.426720
sh.603399,2024-04-26,2023-12-31,12.342528,29.167444,8.586610,41.925791,2.569502,1.771466
sh.603408,2024-03-30,2023-12-31,5.080217,70.863120,4.511704,79.792539,1.470747,0.952608
sh.603416,2024-04-20,2023-12-31,14.302129,25.171078,1.770392,203.343877,0.731315,0.540013
sh.603421,2024-04-30,2023-12-31,1.998989,180.091030,1.432510,251.308901,0.872571,0.627238
sh.603429,2024-04-20,2023-12-31,4.599842,78.263555,3.298849,109.130593,0.531433,0.352266
sh.603439,2024-04-27,2023-12-31,3.419963,105.264301,3.187067,112.955351,1.226757,0.690291
sh.603444,2024-03-29,2023-12-31,16.624610,21.654643,,,1.132486,0.637585
sh.603456,2024-04-09,2023-12-31,6.763136,53.229747,1.730005,208.092486,1.071711,0.588685
sh.603458,2024-04-27,2023-12-31,0.745890,482.644871,0.999226,360.288231,0.373629,0.282073
sh.603466,2024-04-26,2023-12-31,1.564244,230.143062,2.426882,148.337385,0.545064,0.468714
sh.603477,2024-03-23,2023-12-31,51.811638,6.948246,2.729883,131.872962,1.740131,0.539665
sh.603486,2024-04-27,2023-12-31,8.545092,42.129448,2.828600,127.271442,1.440221,1.161341
sh.603488,2024-03-28,2023-12-31,2.039994,176.471123,5.618939,64.069480,0.586844,0.417325
sh.603489,2024-04-20,2023-12-31,3.324249,108.295140,3.900735,92.291127,0.650153,0.475413
sh.603496,2024-04-19,2023-12-31,1.898673,189.606072,1.023374,351.768614,0.491249,0.371932
sh.603499,2024-04-26,2023-12-31,2.860049,125.871956,5.948751,60.516407,1.434266,0.586496
sh.603500,2024-03-29,2023-12-31,2.255827,159.586703,3.506587,102.663549,0.787544,0.538895
sh.603501,2024-04-27,2023-12-31,6.387093,56.363667,1.761053,204.417693,1.054260,0.576434
sh.603505,2024-03-29,2023-12-31,8.417692,42.767069,4.379781,82.195534,1.557703,0.469739
sh.603506,2024-04-20,2023-12-31,3.579797,100.564368,98.938570,3.638620,1.033192,0.746806
sh.603507,2024-04-20,2023-12-31,6.283141,57.296181,2.577728,139.659386,1.165649,0.649521
sh.603508,2024-04-10,2023-12-31,1.415124,254.394693,1.200675,299.825102,0.406144,0.239966
sh.603511,2024-04-27,2023-12-31,18.966951,18.980384,1.060647,339.430511,0.965702,0.655856
sh.603515,2024-04-27,2023-12-31,12.324530,29.210039,8.128415,44.289159,1.175432,0.839396
sh.603516,2024-04-18,2023-12-31,2.067083,174.158456,3.124083,115.233187,0.471256,0.338297
sh.603517,2024-04-30,2023-12-31,49.255362,7.308849,5.941979,60.585661,2.529031,0.799616
sh.603518,2024-04-26,2023-12-31,12.035522,29.911458,1.355065,265.663051,2.137793,0.772070
sh.603519,2024-04-26,2023-12-31,3.161470,113.871070,17.382859,20.710008,1.166579,0.804255
sh.603520,2024-04-30,2023-12-31,4.956723,72.628632,1.762354,204.266909,0.989986,0.405965
sh.603527,2024-04-26,2023-12-31,11.972237,30.069568,13.114325,27.450950,4.583570,2.901472
sh.603528,2024-04-26,2023-12-31,1.489628,241.671098,1.610020,223.602484,0.303569,0.191801
sh.603529,2024-04-16,2023-12-31,64.905694,5.546509,25.345955,14.203425,1.992179,1.096655
sh.603530,2024-04-12,2023-12-31,2.300624,156.479313,2.589414,139.028346,0.789609,0.464115
sh.603533,2024-04-20,2023-12-31,7.558624,47.627718,1787.311861,0.201420,1.016467,0.811398
sh.603535,2024-04-20,2023-12-31,2.469206,145.795842,6.824549,52.751117,0.803351,0.299234
sh.603536,2024-03-29,2023-12-31,11.728558,30.694310,9.450751,38.092013,2.919802,1.319797
sh.603538,2024-04-30,2023-12-31,5.382729,66.880571,1.393418,258.360844,0.665889,0.275134
sh.603551,2024-04-24,2023-12-31,15.586068,23.097551,5.074473,70.942950,1.261375,0.815921
sh.603555,2024-04-30,2023-12-31,2.608525,138.009039,2.780100,129.491745,1.087219,0.500858
sh.603556,2024-04-16,2023-12-31,3.976296,90.536513,2.746657,131.066371,0.600986,0.490660
sh.603557,2024-04-27,2023-12-31,0.675994,532.548835,1.357790,265.134777,0.320348,0.207006
sh.603558,2024-03-16,2023-12-31,4.925092,73.095089,2.864559,125.671996,1.463179,0.618508
sh.603559,2024-04-30,2023-12-31,0.800126,449.928975,0.527904,681.947339,0.290914,0.261626
sh.603565,2024-03-27,2023-12-31,22.589205,15.936816,101.228392,3.556314,1.093451,0.571510
sh.603566,2024-04-26,2023-12-31,2.696736,133.494720,2.616817,137.572608,0.810860,0.376819
sh.603567,2024-04-30,2023-12-31,1.144078,314.663814,2.077049,173.326914,0.464018,0.260426
sh.603568,2024-04-20,2023-12-31,3.482734,103.367068,6.687351,53.832581,1.063651,0.271841
sh.603569,2024-04-27,2023-12-31,2.570214,140.066146,39.932400,9.015236,1.488961,0.682441
sh.603577,2024-03-27,2023-12-31,2.891772,124.491144,1.637233,219.887613,0.921366,0.677166
sh.603578,2024-04-30,2023-12-31,2.338659,153.934372,5.724910,62.883194,0.894576,0.458177
sh.603579,2024-04-16,2023-12-31,14.935609,24.103469,7.331663,49.101845,0.824779,0.544898
sh.603580,2024-04-30,2023-12-31,2.515893,143.090338,1.134145,317.432325,0.753268,0.292201
sh.603583,2024-04-24,2023-12-31,6.767006,53.199302,2.745370,131.128433,0.743236,0.447194
sh.603585,2024-04-24,2023-12-31,6.411456,56.149491,4.777565,75.351641,0.689581,0.355953
sh.603586,2024-04-27,2023-12-31,2.991125,120.356049,3.505653,102.689905,0.926226,0.585353
sh.603587,2024-04-26,2023-12-31,36.931902,9.747670,1.767713,203.654466,0.723347,0.589284
sh.603588,2024-04-26,2023-12-31,5.916480,60.846989,1.342370,268.176400,0.905834,0.428849
sh.603589,2024-04-30,2023-12-31,15.106716,23.830460,0.318831,1129.234630,0.832611,0.495439
sh.603590,2024-04-26,2023-12-31,3.403143,105.784559,2.364850,152.226310,0.819001,0.255360
sh.603595,2024-04-27,2023-12-31,2.170702,165.844982,2.971261,121.159089,1.080228,0.382988
sh.603596,2024-03-28,2023-12-31,3.260130,110.425045,5.978040,60.220810,1.052425,0.770844
sh.603598,2024-04-30,2023-12-31,7.551563,47.672249,,,3.973443,3.635587
sh.603599,2024-04-26,2023-12-31,25.391937,14.177729,2.927696,122.963418,0.516703,0.399594
sh.603600,2024-04-25,2023-12-31,7.140826,50.414332,6.795651,52.974675,2.022071,1.111911
sh.603601,2024-04-25,2023-12-31,2.594761,138.741115,5.347877,67.316143,0.935891,0.508509
sh.603602,2024-04-19,2023-12-31,3.440108,104.647864,4.131731,87.131205,1.254153,0.827714
sh.603603,2024-04-29,2023-12-31,0.623908,577.008125,4.768607,75.493856,0.313125,0.078317
sh.603605,2024-04-19,2023-12-31,39.865742,9.030310,3.652059,98.573424,1.837539,1.359358
sh.603606,2024-03-21,2023-12-31,2.896208,124.300484,2.439915,147.547031,0.991337,0.737359
sh.603607,2024-04-27,2023-12-31,3.272288,110.014770,3.706413,97.129290,0.739454,0.503680
sh.603608,2024-04-30,2023-12-31,10.872336,33.111559,1.457843,246.947455,1.062387,0.596839
sh.603609,2024-03-30,2023-12-31,33.275874,10.818649,11.414587,31.538556,5.317675,2.371893
sh.603610,2024-04-19,2023-12-31,11.516600,31.259225,2.587443,139.135812,1.108580,0.645656
sh.603611,2024-04-18,2023-12-31,5.305353,67.855993,1.423925,252.826743,0.979360,0.769246
sh.603612,2024-04-30,2023-12-31,6.884146,52.294070,4.198487,85.744909,1.473083,0.886705
sh.603613,2024-04-29,2023-12-31,55.305941,6.509246,215.911113,1.667353,3.834950,3.602912
sh.603615,2024-03-20,2023-12-31,5.736694,62.753913,3.049329,118.059883,0.833285,0.462942
sh.603616,2024-04-30,2023-12-31,0.909387,395.871218,0.734535,490.129340,0.384425,0.278173
sh.603617,2024-04-26,2023-12-31,4.066876,88.520033,2.508939,143.489179,0.569012,0.311372
sh.603618,2024-04-17,2023-12-31,2.501695,143.902421,3.093469,116.373040,1.039804,0.764561
sh.603619,2024-04-30,2023-12-31,5.393784,66.743501,2.611616,137.846531,1.285454,0.458276
sh.603626,2024-04-18,2023-12-31,2.043214,176.192968,6.383783,56.392744,1.243170,0.472879
sh.603628,2024-04-30,2023-12-31,2.751535,130.836051,6.685649,53.847074,1.475462,0.815566
sh.603629,2024-04-23,2023-12-31,2.340037,153.843703,4.081147,88.211512,0.947550,0.581507
sh.603630,2024-04-30,2023-12-31,10.153538,35.455621,2.428595,148.233550,0.565358,0.396005
sh.603633,2024-04-27,2023-12-31,1.726696,208.490689,1.236726,291.097275,0.615560,0.348760
sh.603636,2024-04-30,2023-12-31,0.754794,476.951624,1.641528,219.311605,0.470242,0.290807
sh.603637,2024-03-29,2023-12-31,2.628307,136.970306,3.040309,118.409367,0.443233,0.414333
sh.603638,2024-04-30,2023-12-31,2.590062,138.992786,1.680486,214.221958,0.756243,0.390879
sh.603639,2024-04-27,2023-12-31,5.632356,63.916412,3.299381,109.110747,1.385990,0.715995
sh.603648,2024-04-26,2023-12-31,6.355954,56.639807,21.928591,16.416917,2.147960,0.679196
sh.603650,2024-04-25,2023-12-31,3.918552,91.870682,5.489391,65.580938,1.205852,0.414725
sh.603655,2024-04-26,2023-12-31,1.495495,240.723033,3.888065,92.590211,0.455251,0.343051
sh.603656,2024-04-26,2023-12-31,2.913059,123.581429,1.437690,250.399944,0.583773,0.345012
sh.603657,2024-04-20,2023-12-31,3.015508,119.382862,5.628180,63.963612,1.221012,0.880466
sh.603658,2024-04-19,2023-12-31,3.950830,91.120104,2.028294,177.488537,0.690729,0.403485
sh.603659,2024-04-13,2023-12-31,3.787995,95.037097,0.881838,408.255840,0.571871,0.386534
sh.603660,2024-04-27,2023-12-31,2.224635,161.824330,1.100096,327.242978,0.692424,0.577355
sh.603661,2024-04-26,2023-12-31,6.519872,55.215810,3.543592,101.591602,1.618411,0.891877
sh.603662,2024-04-30,2023-12-31,2.472899,145.578146,1.340177,268.616624,0.457480,0.290675
sh.603663,2024-04-20,2023-12-31,3.908371,92.109986,2.601131,138.402983,1.428350,0.564666
sh.603665,2024-04-20,2023-12-31,10.988546,32.761386,2.300756,156.467316,1.130538,0.409724
sh.603666,2024-04-30,2023-12-31,0.917797,392.243781,1.459394,246.676716,0.335050,0.197665
sh.603667,2024-04-27,2023-12-31,3.549923,101.410650,3.026857,118.933562,1.260866,0.681033
sh.603668,2024-04-27,2023-12-31,15.378944,23.408629,2.463246,146.151348,1.751063,0.838134
sh.603669,2024-04-20,2023-12-31,2.508602,143.506233,1.982249,181.616386,0.195504,0.113121
sh.603676,2024-04-26,2023-12-31,6.645147,54.174877,18.354794,19.613398,1.131012,0.768622
sh.603677,2024-03-21,2023-12-31,3.270454,110.076465,3.770225,95.485651,1.288145,0.853213
sh.603678,2024-03-19,2023-12-31,1.657446,217.201652,1.912081,188.274672,0.741483,0.453209
sh.603679,2024-04-23,2023-12-31,1.457263,247.038443,3.067817,117.347937,0.599586,0.403828
sh.603680,2024-04-29,2023-12-31,1.267646,283.991036,1.634711,220.223894,0.614895,0.418374
sh.603681,2024-04-30,2023-12-31,7.121409,50.551791,7.200605,49.995834,1.454203,0.843137
sh.603682,2024-03-30,2023-12-31,12.647430,28.464280,,,2.063987,0.189360
sh.603683,2024-04-25,2023-12-31,5.696813,63.193222,4.590765,78.417705,1.625018,0.785722
sh.603685,2024-03-20,2023-12-31,3.738161,96.304051,3.892869,92.476046,1.135513,0.444828
sh.603686,2024-04-19,2023-12-31,2.651099,135.792766,3.546440,101.511392,1.182601,0.853697
sh.603687,2024-04-29,2023-12-31,3.807044,94.561561,6.356531,56.634941,0.941273,0.514349
sh.603688,2024-03-23,2023-12-31,14.662895,24.551768,1.501848,239.712345,1.646563,1.189590
sh.603689,2024-04-13,2023-12-31,60.741596,5.926746,92.597618,3.887790,4.094795,0.938585
sh.603690,2024-04-30,2023-12-31,1.387395,259.479096,0.918767,391.815411,0.476038,0.289651
sh.603693,2024-04-25,2023-12-31,0.821628,438.154353,52.140733,6.904395,0.460240,0.120506
sh.603696,2024-04-23,2023-12-31,54.831589,6.565558,16.372194,21.988493,1.742664,1.007159
sh.603697,2024-03-16,2023-12-31,412.952226,0.871772,2.313523,155.608386,0.657796,0.479536
sh.603698,2024-04-20,2023-12-31,6.043345,59.569661,1.770891,203.286465,0.700365,0.544588
sh.603699,2024-04-13,2023-12-31,2.639496,136.389686,1.653712,217.693657,0.973679,0.746782
sh.603700,2024-04-16,2023-12-31,2.307675,156.001166,3.313579,108.643168,1.098988,0.773527
sh.603701,2024-04-20,2023-12-31,2.964776,121.425706,3.098613,116.181501,1.057032,0.602265
sh.603703,2024-04-12,2023-12-31,3.274550,109.938767,1.505661,239.091452,0.674068,0.351987
sh.603706,2024-04-24,2023-12-31,4.194567,85.825305,4.950493,72.719927,0.838235,0.431009
sh.603707,2024-04-27,2023-12-31,4.549463,79.130219,0.415131,867.260901,0.505460,0.402510
sh.603708,2024-04-20,2023-12-31,131.623383,2.735076,5.886955,61.151690,3.344956,1.239492
sh.603709,2024-04-29,2023-12-31,8.797249,40.921882,5.151249,69.886628,2.604255,0.891939
sh.603711,2024-04-18,2023-12-31,64.910695,5.546081,13.579154,26.511135,1.161692,0.705321
sh.603712,2024-03-28,2023-12-31,0.964146,373.387483,0.531939,676.818951,0.376019,0.333595
sh.603713,2024-04-12,2023-12-31,3.579751,100.565650,16.281062,22.111528,1.729189,0.945279
sh.603716,2024-04-27,2023-12-31,1.195328,301.172534,3.955943,91.003312,0.750619,0.550438
sh.603717,2024-04-30,2023-12-31,1.547452,232.640560,1.235164,291.450777,0.378587,0.199148
sh.603718,2024-04-30,2023-12-31,2.640173,136.354701,0.944694,381.073357,0.392192,0.151780
sh.603719,2024-04-26,2023-12-31,14.421811,24.962191,7.464116,48.230865,2.274713,1.524229
sh.603721,2024-04-10,2023-12-31,1.992857,180.645204,4.949736,72.731681,0.487974,0.254722
sh.603722,2024-04-27,2023-12-31,6.990309,51.499869,9.214512,39.068859,0.971910,0.571042
sh.603725,2024-03-22,2023-12-31,5.816717,61.890582,5.000173,71.997120,1.977100,1.105292
sh.603726,2024-04-30,2023-12-31,3.528221,102.034425,3.933412,91.523872,1.391515,0.743265
sh.603727,2024-03-30,2023-12-31,8.707529,41.343530,2.219254,162.213311,0.528260,0.361540
sh.603728,2024-04-30,2023-12-31,3.634317,99.055741,2.291976,157.068063,1.113727,0.659856
sh.603729,2024-04-26,2023-12-31,2.667795,134.942922,13.842009,26.007802,1.189212,0.500947
sh.603730,2024-04-30,2023-12-31,5.713195,63.012022,2.263156,159.066808,1.455583,0.919890
sh.603733,2024-04-27,2023-12-31,6.267372,57.440348,3.129057,115.049056,1.165708,0.532377
sh.603737,2024-04-20,2023-12-31,3.142285,114.566326,6.840857,52.624655,1.697800,0.894728
sh.603738,2024-04-27,2023-12-31,3.130275,115.005858,3.486809,103.246530,0.785198,0.386325
sh.603739,2024-04-26,2023-12-31,3.781867,95.191070,3.401695,105.829438,1.145444,0.427195
sh.603755,2024-03-30,2023-12-31,5.351633,67.269186,6.788377,53.031642,0.947201,0.381571
sh.603757,2024-04-29,2023-12-31,5.422683,66.387805,3.791328,94.954237,1.102847,0.744325
sh.603758,2024-03-12,2023-12-31,4.641078,77.568184,4.592755,78.383557,0.898478,0.547789
sh.603759,2024-03-20,2023-12-31,2.005389,179.516332,12.078927,29.804038,0.870598,0.211688
sh.603766,2024-04-27,2023-12-31,9.920038,36.290185,13.788771,26.108146,1.498508,0.985145
sh.603767,2024-03-30,2023-12-31,3.768004,95.541312,4.661810,77.223390,1.142284,0.590713
sh.603768,2024-04-02,2023-12-31,4.061969,88.626966,6.578858,54.720394,1.782693,0.713713
sh.603773,2024-04-20,2023-12-31,1.832515,196.451298,11.112496,32.395951,1.009099,0.515519
sh.603776,2024-04-29,2023-12-31,0.885754,406.433550,3.642207,98.841360,0.140828,0.117476
sh.603777,2024-04-27,2023-12-31,58.204856,6.185051,6.473324,55.613057,2.010278,1.126082
sh.603778,2024-04-27,2023-12-31,2.575125,139.799026,3.891331,92.514070,0.970238,0.351571
sh.603779,2024-04-23,2023-12-31,3.793574,94.897311,0.419077,858.983536,0.604198,0.297806
sh.603786,2024-04-20,2023-12-31,2.965885,121.380287,2.530433,142.269997,1.030678,0.793963
sh.603787,2024-04-26,2023-12-31,14.741782,24.420385,16.442143,21.895013,2.021137,1.186643
sh.603788,2024-04-20,2023-12-31,2.804775,128.352533,4.949234,72.739029,0.709203,0.522547
sh.603789,2024-04-30,2023-12-31,1.254242,287.026018,1.461822,246.271720,0.510592,0.259999
sh.603790,2024-04-26,2023-12-31,3.804680,94.620310,1.399717,257.197971,0.887329,0.460646
sh.603797,2024-04-27,2023-12-31,1.473857,244.257152,91.469819,3.935725,0.786843,0.134977
sh.603798,2024-04-27,2023-12-31,8.137012,44.242285,5.837116,61.674462,1.396959,0.897333
sh.603799,2024-04-20,2023-12-31,8.280648,43.474857,3.404457,105.742400,1.343524,0.561631
sh.603800,2024-04-20,2023-12-31,2.854734,126.106316,1.538855,233.933329,0.778294,0.611479
sh.603801,2024-04-26,2023-12-31,26.019997,13.835513,2.749671,130.923373,1.903492,1.005649
sh.603803,2024-04-27,2023-12-31,1.972649,182.495695,1.194885,301.280442,0.633864,0.504541
